SquareFeet,Bedrooms,Bathrooms,YearBuilt,Neighborhood_Rural,Neighborhood_Suburb,Neighborhood_Urban,Price
2564,5,1,1978,1.0,0.0,0.0,314745.11906322464
1539,3,2,2013,1.0,0.0,0.0,169524.17201107612
2062,2,3,1970,0.0,1.0,0.0,254908.9173184895
2501,4,1,2018,0.0,0.0,1.0,198426.745965111
1529,2,1,1960,0.0,1.0,0.0,126035.94230864912
2247,4,1,1960,0.0,1.0,0.0,209794.79164175672
2335,5,3,2011,1.0,0.0,0.0,288524.3948702046
1387,2,2,1982,0.0,1.0,0.0,161775.0061799284
1020,5,2,1971,0.0,0.0,1.0,165977.15788634605
2341,2,2,1955,0.0,1.0,0.0,283161.87080935825
1401,2,2,1998,1.0,0.0,0.0,120923.73077059878
2849,5,2,1985,0.0,0.0,1.0,377276.178764221
1987,2,3,2008,1.0,0.0,0.0,290293.1593870747
2565,3,2,1955,0.0,0.0,1.0,318186.39035171614
1041,5,1,2012,0.0,0.0,1.0,96618.0473107872
2974,3,2,1963,0.0,1.0,0.0,268269.0982214009
2760,3,3,2000,0.0,1.0,0.0,352782.6687496982
1709,4,1,1955,0.0,1.0,0.0,148607.44580514563
2608,3,2,1964,0.0,1.0,0.0,248141.8062553166
1562,4,1,2012,1.0,0.0,0.0,178960.63516798767
1636,2,2,1983,1.0,0.0,0.0,123116.89312978598
1021,3,1,2004,0.0,1.0,0.0,177510.72933522335
1049,4,1,1989,0.0,1.0,0.0,165437.2887728303
2659,4,1,1981,0.0,0.0,1.0,304464.0499970571
2793,4,1,1997,1.0,0.0,0.0,296366.40911152016
2051,5,1,1953,0.0,1.0,0.0,185052.5631740863
2003,2,1,1983,0.0,0.0,1.0,237536.88603748623
1210,5,1,2003,1.0,0.0,0.0,148006.03153437606
1465,4,3,2010,1.0,0.0,0.0,202014.02595764172
1062,2,3,2005,1.0,0.0,0.0,149139.0813280608
1544,3,3,1978,0.0,0.0,1.0,163073.85583712772
2263,5,1,1970,0.0,1.0,0.0,196583.81728373008
1232,4,2,1990,0.0,1.0,0.0,81304.0206609981
1225,3,3,1962,0.0,1.0,0.0,100783.4652781412
2760,5,1,2014,1.0,0.0,0.0,354584.0905997837
1913,3,2,1983,0.0,0.0,1.0,176924.54315685725
2474,3,3,1997,1.0,0.0,0.0,305826.4721006829
1320,4,1,1980,0.0,0.0,1.0,157809.94284555665
2324,2,1,2004,1.0,0.0,0.0,295367.0500719248
1026,5,3,2021,0.0,0.0,1.0,125993.79529231464
1859,3,3,2001,1.0,0.0,0.0,292622.4002294747
1110,5,3,2000,0.0,0.0,1.0,116050.55997497257
1339,5,1,1969,0.0,1.0,0.0,156207.77269825773
1910,2,2,1963,0.0,0.0,1.0,134467.81902500062
2468,4,3,1979,0.0,1.0,0.0,349834.2049075126
1792,4,1,2018,1.0,0.0,0.0,172927.93409984146
1767,5,3,1960,0.0,1.0,0.0,150718.3078490202
1474,3,2,1986,0.0,1.0,0.0,207880.98532265617
2941,4,2,1985,1.0,0.0,0.0,293646.3783814385
2490,5,1,1999,1.0,0.0,0.0,223500.85423437905
1433,2,3,2013,0.0,1.0,0.0,135147.63259891787
2763,2,2,1958,1.0,0.0,0.0,304189.16769126465
1863,4,2,2007,0.0,1.0,0.0,277394.00151936203
2415,5,1,1986,0.0,1.0,0.0,221134.2691800748
2681,4,1,1984,0.0,1.0,0.0,359774.3667485648
1823,2,3,2015,0.0,1.0,0.0,188856.4683836707
2634,3,3,2009,0.0,0.0,1.0,235817.2732305512
1018,4,1,1978,1.0,0.0,0.0,121028.71044101914
2482,2,3,1954,0.0,1.0,0.0,259244.9878932607
1546,2,3,1958,0.0,0.0,1.0,172150.81548002054
1584,4,3,2000,0.0,1.0,0.0,127987.68199875332
1769,2,3,1986,0.0,0.0,1.0,114119.85179720672
1874,3,1,1970,0.0,1.0,0.0,160055.7853127504
2333,2,3,1956,0.0,0.0,1.0,242158.35934968616
1061,4,3,1969,0.0,1.0,0.0,170014.93718097097
2405,3,1,1954,0.0,0.0,1.0,235022.9223522208
2003,4,3,1961,0.0,1.0,0.0,260856.41170271052
2956,2,1,1968,1.0,0.0,0.0,259206.09096576853
1836,3,1,1981,0.0,0.0,1.0,233138.53713180652
1203,5,3,1994,0.0,0.0,1.0,217072.75157669885
1538,2,3,1953,0.0,1.0,0.0,143350.76398121874
1982,3,2,1992,0.0,1.0,0.0,195499.44162847992
1053,3,3,2001,0.0,1.0,0.0,112175.37565679784
1463,5,1,2015,0.0,1.0,0.0,115592.34097512111
2552,4,3,1992,0.0,1.0,0.0,302407.80348166864
2485,5,2,1985,1.0,0.0,0.0,246559.7451052649
2737,2,3,1956,0.0,0.0,1.0,353578.03041171044
1538,5,2,1955,0.0,0.0,1.0,170995.753753191
1682,3,2,1998,0.0,1.0,0.0,166292.36192622452
1845,3,1,1977,0.0,1.0,0.0,222054.3263616619
1424,4,2,1976,0.0,1.0,0.0,152469.70358948322
1374,4,3,1996,0.0,0.0,1.0,-4771.570193596737
1559,2,3,2007,1.0,0.0,0.0,93265.9506624622
1996,2,2,1968,0.0,1.0,0.0,250998.354741964
2933,4,3,1982,0.0,1.0,0.0,395052.753739294
2172,5,3,1966,0.0,1.0,0.0,293860.9761986552
1905,5,3,2010,1.0,0.0,0.0,219636.9814684603
2293,2,2,2018,0.0,0.0,1.0,209595.65654124203
1718,2,2,2000,0.0,0.0,1.0,262999.04378579045
2712,5,1,1972,0.0,1.0,0.0,210387.95112436943
1235,2,2,2006,0.0,1.0,0.0,86973.54119406396
2194,4,2,1953,0.0,0.0,1.0,132180.6992272532
1463,3,3,2014,0.0,1.0,0.0,130337.19166860642
1739,3,1,2015,1.0,0.0,0.0,198701.6590494879
1209,2,2,1973,0.0,1.0,0.0,100965.30516432405
1311,2,1,2013,0.0,1.0,0.0,199779.53874137456
2523,3,1,1968,0.0,0.0,1.0,376066.06751899904
2528,3,3,1982,1.0,0.0,0.0,278874.1689910364
2184,2,3,1987,0.0,1.0,0.0,302623.7633843959
1567,3,3,1984,0.0,1.0,0.0,241407.75502998545
2353,2,3,2010,0.0,0.0,1.0,228465.89304011583
2499,5,2,1979,0.0,0.0,1.0,320123.698414327
2069,2,1,1968,0.0,1.0,0.0,94030.50932966889
2912,3,2,1972,0.0,1.0,0.0,329635.1634427677
2828,5,2,2006,0.0,1.0,0.0,320969.187225766
2690,2,3,1971,1.0,0.0,0.0,370570.5724965652
2078,5,3,2020,0.0,1.0,0.0,220231.33017848735
1497,2,2,2014,0.0,0.0,1.0,135187.5588471206
2677,3,2,1967,1.0,0.0,0.0,327419.1801919134
2191,2,1,1962,0.0,1.0,0.0,152590.21494050854
1463,2,2,2021,0.0,0.0,1.0,107231.60664518052
2767,3,2,1960,1.0,0.0,0.0,239809.8215136035
1925,4,2,2001,1.0,0.0,0.0,194532.39465382468
2052,4,2,1967,0.0,1.0,0.0,279268.78639892576
2798,5,2,1951,1.0,0.0,0.0,331331.7458056055
2348,5,2,1985,0.0,0.0,1.0,323235.9307986206
1306,5,2,1998,1.0,0.0,0.0,230476.09530831449
1909,5,2,2019,0.0,1.0,0.0,281581.8077976405
1780,5,3,1989,0.0,1.0,0.0,268585.10038109485
1125,3,2,1973,0.0,1.0,0.0,144846.610254
1352,3,1,1968,0.0,1.0,0.0,205579.8275483648
2738,3,3,2019,0.0,0.0,1.0,275673.7913587647
2311,3,2,1995,0.0,0.0,1.0,230355.85651456716
2975,5,3,2014,0.0,0.0,1.0,296292.2318679481
1689,4,3,1986,0.0,0.0,1.0,263519.81933302054
2500,3,1,2013,0.0,1.0,0.0,292265.3453577097
1804,3,3,1969,1.0,0.0,0.0,311403.3286095166
1661,2,2,1987,0.0,1.0,0.0,142825.49104682432
1322,5,1,1981,0.0,1.0,0.0,164575.2238815636
1574,3,3,1963,0.0,1.0,0.0,182279.72298886237
2559,2,3,1970,1.0,0.0,0.0,249119.0086797092
2208,2,1,1960,0.0,0.0,1.0,281604.28696446255
1453,2,1,1993,0.0,1.0,0.0,148814.23305950355
1708,5,1,1961,0.0,1.0,0.0,189782.12338056669
2698,2,3,1972,0.0,1.0,0.0,216124.6817714633
1485,3,3,1993,0.0,1.0,0.0,159602.70246125152
2320,5,1,1972,1.0,0.0,0.0,309114.2019295017
2582,5,3,1955,0.0,1.0,0.0,342962.6104603621
1214,2,3,2017,1.0,0.0,0.0,117364.17686747776
1404,4,2,1954,0.0,0.0,1.0,91068.3093454293
1377,2,1,1960,0.0,1.0,0.0,181801.30843345704
2080,2,2,1988,1.0,0.0,0.0,272298.35833714274
1975,3,3,1956,0.0,0.0,1.0,298094.0386207439
1321,3,1,2001,0.0,0.0,1.0,117115.50682174304
1070,2,2,1961,0.0,1.0,0.0,121311.5347655962
1690,3,3,1989,1.0,0.0,0.0,196884.4038944301
2085,2,3,2005,0.0,0.0,1.0,284386.83786463144
1972,3,1,1965,1.0,0.0,0.0,192092.2446702323
1270,3,1,1961,0.0,0.0,1.0,122313.72706093513
2516,2,1,1996,0.0,0.0,1.0,243749.49659508624
1980,5,3,1972,0.0,1.0,0.0,144322.58613042784
2729,5,3,1958,1.0,0.0,0.0,224653.08991314823
2239,3,2,2008,1.0,0.0,0.0,257622.12886008227
1746,4,2,2008,0.0,1.0,0.0,177766.05096441272
1014,5,3,2009,0.0,0.0,1.0,152835.22239801768
2678,2,1,1996,0.0,1.0,0.0,263645.61362709786
1527,2,2,1990,0.0,1.0,0.0,127511.15753470502
2875,2,1,1974,0.0,0.0,1.0,398272.0261753262
2892,3,3,1956,1.0,0.0,0.0,304647.7648588905
2276,5,2,2014,0.0,0.0,1.0,258342.8526197817
2220,5,2,2008,0.0,0.0,1.0,288451.3704838233
1053,2,3,1985,1.0,0.0,0.0,40212.53248644109
2840,2,1,2007,0.0,0.0,1.0,319053.1899869817
2918,2,2,1989,0.0,1.0,0.0,384502.3630799048
1865,2,3,2000,1.0,0.0,0.0,193571.51438548704
1468,2,1,1954,0.0,0.0,1.0,163513.22637985856
1339,5,1,1977,0.0,1.0,0.0,143920.4400772189
1438,3,2,2000,0.0,1.0,0.0,199185.48176576916
1229,5,2,1999,1.0,0.0,0.0,191019.58169928764
1739,2,2,1960,1.0,0.0,0.0,244180.3204649309
1911,5,3,1962,0.0,1.0,0.0,289737.51456253504
1860,2,1,1957,1.0,0.0,0.0,210482.55569785865
2038,2,2,2014,0.0,1.0,0.0,130238.18953626131
1835,3,2,1951,1.0,0.0,0.0,248313.225994156
1220,5,1,1992,0.0,0.0,1.0,158338.15524493044
1496,5,1,1967,1.0,0.0,0.0,207133.4893250621
1739,2,2,1955,1.0,0.0,0.0,193997.39419874692
2142,2,2,2002,0.0,0.0,1.0,323576.920429372
2927,5,1,1955,0.0,0.0,1.0,354103.4570718945
1506,2,1,1962,1.0,0.0,0.0,113290.10223556346
1786,5,3,1970,1.0,0.0,0.0,218299.86515801636
2252,5,1,2013,1.0,0.0,0.0,173242.35553714004
1375,3,2,1957,1.0,0.0,0.0,162997.33269741127
2627,5,2,2000,0.0,1.0,0.0,280190.7131593965
1390,2,3,1999,0.0,1.0,0.0,158176.85450847767
1216,5,2,1983,1.0,0.0,0.0,161316.10442608336
2869,3,3,1989,0.0,1.0,0.0,324792.376473873
2949,5,2,2019,1.0,0.0,0.0,322731.2187385364
2236,5,2,1975,1.0,0.0,0.0,321311.4733435239
2284,4,2,1964,0.0,1.0,0.0,278089.7334283006
2458,4,1,2013,0.0,1.0,0.0,199573.2341890521
2905,3,2,1985,1.0,0.0,0.0,327434.5633243871
1386,5,3,1951,1.0,0.0,0.0,153895.937900664
2800,3,1,1964,1.0,0.0,0.0,314619.5689288544
2303,5,2,1993,0.0,0.0,1.0,324310.09822461935
1315,4,3,1963,1.0,0.0,0.0,174034.97203737908
2974,3,1,1961,1.0,0.0,0.0,286850.99020497256
2779,2,3,1970,0.0,0.0,1.0,193325.68688489692
1755,2,1,1951,0.0,1.0,0.0,222448.82187076245
1523,4,1,1952,0.0,0.0,1.0,179608.9960186975
2039,3,3,1959,0.0,1.0,0.0,208024.8272061174
2689,2,3,1979,0.0,0.0,1.0,277487.7075628358
2445,3,2,1978,0.0,1.0,0.0,248791.60196013591
2308,4,2,1992,1.0,0.0,0.0,307117.5021559591
2260,4,3,1979,0.0,1.0,0.0,232480.52026867392
2097,4,1,2019,0.0,1.0,0.0,272485.3498194347
1900,2,3,2018,1.0,0.0,0.0,186935.7626529608
2096,2,2,2004,0.0,1.0,0.0,229008.1435639455
1159,2,1,1968,0.0,0.0,1.0,104918.7362162278
2676,3,1,1970,0.0,0.0,1.0,273868.9567338503
2166,2,2,1958,1.0,0.0,0.0,269921.4639286561
2062,3,1,1988,0.0,0.0,1.0,303826.3299319996
1273,5,2,1993,1.0,0.0,0.0,201069.5567599394
1274,5,2,1963,0.0,1.0,0.0,106904.62537967952
2457,3,1,2003,0.0,0.0,1.0,294325.0612321733
1226,3,1,2008,0.0,1.0,0.0,165595.08537025785
2999,5,3,1988,0.0,0.0,1.0,344426.48959789285
1043,3,2,1986,0.0,1.0,0.0,154394.63683173215
2614,2,1,1996,1.0,0.0,0.0,288141.21956833487
1815,2,2,1965,0.0,1.0,0.0,164821.94000970025
1627,5,1,1986,0.0,1.0,0.0,240462.67775685625
2663,3,1,1992,0.0,0.0,1.0,218590.8359338081
2113,5,2,1996,0.0,1.0,0.0,271326.7817766806
2541,4,3,2002,0.0,1.0,0.0,258815.70803284337
2302,4,2,1959,1.0,0.0,0.0,256775.94894106413
1620,5,3,1973,0.0,1.0,0.0,225137.88434208388
2221,4,2,1978,1.0,0.0,0.0,237750.6521938
1967,5,2,1958,1.0,0.0,0.0,215267.9892671625
1227,2,1,1985,0.0,1.0,0.0,82083.61137731522
1915,3,1,1974,0.0,1.0,0.0,235224.5419306014
1172,2,1,1975,0.0,1.0,0.0,180298.55078876443
1499,4,3,2008,0.0,1.0,0.0,216443.23160591203
1000,3,1,1961,0.0,0.0,1.0,112562.06484948267
1323,2,2,2013,0.0,1.0,0.0,78465.05232334818
2926,2,1,2005,0.0,1.0,0.0,316040.8994943659
2823,4,2,1980,0.0,0.0,1.0,370861.59665858105
1071,2,1,2003,0.0,0.0,1.0,103346.02027785088
2758,5,2,1967,1.0,0.0,0.0,492195.2599720151
1996,4,3,2002,0.0,1.0,0.0,268988.77174348506
1332,5,2,1952,0.0,0.0,1.0,145070.07407053743
2624,2,3,1987,0.0,0.0,1.0,266515.32937189715
1542,3,3,2013,1.0,0.0,0.0,260415.8324103496
1758,5,1,1955,0.0,0.0,1.0,179148.85704110304
2460,4,3,2005,0.0,0.0,1.0,265091.1157078509
1271,4,1,1973,0.0,0.0,1.0,122831.9962362845
2362,4,3,2010,1.0,0.0,0.0,292371.87175532995
2605,3,2,1960,1.0,0.0,0.0,292061.60764704883
1448,2,3,1984,0.0,1.0,0.0,170940.56151697822
1025,5,2,1960,1.0,0.0,0.0,219571.9613890392
2576,3,3,1980,0.0,0.0,1.0,261770.43909090047
1552,2,1,2009,1.0,0.0,0.0,177705.5853832923
2554,2,1,1990,1.0,0.0,0.0,170670.84327738782
1978,2,3,1953,1.0,0.0,0.0,201624.46469973808
1354,2,2,1973,0.0,1.0,0.0,139026.0858712634
1566,5,2,1977,0.0,1.0,0.0,220174.59030400607
2065,3,2,1990,1.0,0.0,0.0,208730.93572791893
2436,3,2,1956,0.0,1.0,0.0,273064.9298009884
1300,4,1,1986,0.0,1.0,0.0,125618.7971213074
1443,5,2,2009,0.0,1.0,0.0,150590.49303770304
1865,5,1,1961,0.0,1.0,0.0,210744.24154249477
1988,2,3,1962,0.0,0.0,1.0,231567.7109817945
1037,2,3,2011,0.0,0.0,1.0,123350.19033831314
1790,3,1,1959,0.0,0.0,1.0,186881.36298019424
2725,3,3,1967,0.0,1.0,0.0,359033.60553431034
1208,2,3,1998,1.0,0.0,0.0,17546.404861164352
1286,3,3,1993,1.0,0.0,0.0,177114.99302419467
1133,3,2,1978,1.0,0.0,0.0,71992.81629029606
2323,5,1,2015,1.0,0.0,0.0,306964.78022476204
1146,4,3,1955,0.0,0.0,1.0,212847.25345817505
2672,3,2,2005,0.0,1.0,0.0,296545.6523533666
1820,3,3,1988,0.0,0.0,1.0,199871.26553559868
1728,3,1,1985,0.0,0.0,1.0,157042.20873257256
1499,4,3,1965,1.0,0.0,0.0,242685.83902848745
2758,5,2,1999,1.0,0.0,0.0,298421.2580387501
1414,2,3,2009,0.0,0.0,1.0,145481.17218146942
2389,2,2,1957,0.0,1.0,0.0,298160.25468515983
1878,3,3,1968,0.0,1.0,0.0,195055.34842929768
2206,2,1,1991,1.0,0.0,0.0,211672.6517366869
2437,3,1,2018,0.0,1.0,0.0,208864.34307418083
2890,4,2,1981,0.0,1.0,0.0,305444.45793873
1612,2,2,1992,1.0,0.0,0.0,136598.73353504
2338,3,3,1975,1.0,0.0,0.0,231403.4900367984
1264,2,3,1978,0.0,1.0,0.0,95423.68406617816
1836,4,2,1988,1.0,0.0,0.0,172967.0630536051
1837,3,3,1987,0.0,1.0,0.0,306453.5400166282
2131,3,3,1968,0.0,0.0,1.0,155607.7832070438
2135,2,2,1995,0.0,0.0,1.0,220107.13621532577
1871,5,2,2018,0.0,1.0,0.0,215231.2975996541
1874,2,1,1982,0.0,1.0,0.0,214237.04443217668
2408,2,2,2005,0.0,0.0,1.0,328359.96469740826
2348,5,1,1954,0.0,0.0,1.0,316090.1318227216
2604,3,1,1988,1.0,0.0,0.0,355147.43633474
1092,5,2,1975,0.0,1.0,0.0,103836.81606319216
1900,5,3,1972,0.0,0.0,1.0,176332.67243163593
1535,4,1,1987,0.0,0.0,1.0,99237.61858663429
2404,3,3,2001,1.0,0.0,0.0,335002.38007448433
1208,4,2,2003,0.0,0.0,1.0,210509.72039503997
1661,2,1,1987,1.0,0.0,0.0,174831.14089764183
2239,5,1,1991,0.0,0.0,1.0,308913.8600906058
2588,5,2,1993,0.0,0.0,1.0,298766.1453679805
2717,4,3,1956,1.0,0.0,0.0,309735.83906236285
1758,2,2,1970,0.0,0.0,1.0,175479.0162461978
2764,3,3,1974,0.0,1.0,0.0,203824.2112484108
1197,4,2,1958,1.0,0.0,0.0,90959.78932620135
1798,4,1,1986,0.0,0.0,1.0,187422.9228236631
2862,5,1,1998,0.0,0.0,1.0,309316.80747344403
1426,3,1,1954,1.0,0.0,0.0,118484.05100453396
2329,4,2,1975,0.0,1.0,0.0,188548.58981954656
2127,5,3,1974,0.0,0.0,1.0,254832.91826301676
1866,3,2,1960,1.0,0.0,0.0,192018.43265346755
1800,2,1,1956,1.0,0.0,0.0,138309.07170658134
2576,5,1,1960,0.0,0.0,1.0,346839.42415577034
1085,2,2,1998,0.0,1.0,0.0,122304.12440719038
1336,4,2,1960,0.0,1.0,0.0,152322.46052242137
2945,2,3,2011,0.0,0.0,1.0,352790.3841363478
1474,3,3,1959,0.0,0.0,1.0,184819.96119001516
2578,2,1,1969,1.0,0.0,0.0,172110.79441692677
1487,2,2,1950,1.0,0.0,0.0,182043.17450902527
1844,5,1,1996,0.0,1.0,0.0,205052.30153370445
2628,4,1,1967,0.0,1.0,0.0,352636.9951534689
2292,5,1,1971,0.0,0.0,1.0,348693.97753790463
1375,2,2,1968,1.0,0.0,0.0,132711.31665284224
1001,2,3,1993,0.0,0.0,1.0,163837.68243703258
1842,3,1,1991,0.0,1.0,0.0,139850.30871280452
2196,5,1,1996,0.0,0.0,1.0,194780.88811347337
1657,2,1,2015,0.0,1.0,0.0,169062.07368724165
2786,4,1,1982,0.0,0.0,1.0,331326.13836362265
1629,4,3,2006,0.0,1.0,0.0,167410.18451886514
2156,2,2,1965,0.0,0.0,1.0,199376.22255012847
1106,5,2,1979,0.0,0.0,1.0,157120.59220179595
2369,2,3,1961,0.0,0.0,1.0,327209.542992875
1534,3,2,1979,0.0,1.0,0.0,126200.32588717336
1276,2,1,1961,0.0,0.0,1.0,133312.89501958858
1067,3,3,1983,1.0,0.0,0.0,101889.77114537069
1155,2,2,1970,1.0,0.0,0.0,175084.4924412426
1113,2,1,1984,1.0,0.0,0.0,132207.08406529442
1174,3,2,2015,0.0,1.0,0.0,143125.3481076843
2702,5,2,1978,0.0,0.0,1.0,319044.1117152835
2597,3,1,1974,1.0,0.0,0.0,319240.92795983766
2718,4,2,1994,1.0,0.0,0.0,315775.6239828877
2652,5,1,2014,1.0,0.0,0.0,254542.4402780431
1960,3,2,1959,0.0,0.0,1.0,295112.4774384586
1601,3,3,2003,0.0,0.0,1.0,230314.50766657724
2169,4,3,1975,1.0,0.0,0.0,241639.50480612952
1949,3,3,1970,0.0,0.0,1.0,236932.0597007193
2994,3,1,2011,0.0,1.0,0.0,275429.2252653163
1623,2,1,1966,0.0,0.0,1.0,165757.70448390525
2444,4,1,1999,1.0,0.0,0.0,398842.16909067554
1891,3,2,1983,0.0,1.0,0.0,280727.60625879106
2011,5,3,2015,0.0,1.0,0.0,247716.48803208928
1752,2,1,1997,1.0,0.0,0.0,171953.6309230025
2982,4,1,1977,1.0,0.0,0.0,268036.0249683446
1907,3,3,1954,1.0,0.0,0.0,219039.87505616143
2551,5,2,2013,1.0,0.0,0.0,311840.4241549196
2066,4,3,1959,0.0,1.0,0.0,247307.08457923948
1710,3,3,1987,1.0,0.0,0.0,230902.31117303477
2419,2,1,1952,0.0,0.0,1.0,199807.06329737956
2434,5,3,2005,0.0,0.0,1.0,301827.1983927355
2699,4,1,1954,0.0,0.0,1.0,329535.4077037134
2818,4,2,1993,1.0,0.0,0.0,312591.4841394515
1112,3,1,1972,0.0,0.0,1.0,87265.44141783282
1785,3,2,1985,0.0,0.0,1.0,168454.30597104013
1557,2,2,1975,0.0,1.0,0.0,253579.1750886157
1480,4,3,1999,1.0,0.0,0.0,153038.66562917695
1607,5,2,1978,1.0,0.0,0.0,185529.8917430892
1041,4,1,2010,0.0,1.0,0.0,98792.82093478357
2931,2,1,1979,0.0,1.0,0.0,292173.14804464986
2319,3,3,2004,1.0,0.0,0.0,303984.4510046908
2263,3,3,1952,0.0,1.0,0.0,205580.15643194644
2988,5,3,1959,0.0,1.0,0.0,302583.9369856928
2836,4,2,1963,1.0,0.0,0.0,279355.73023676587
1204,3,2,2021,1.0,0.0,0.0,120654.18235760788
1822,4,1,1978,0.0,1.0,0.0,251020.94331935447
1036,5,2,2019,0.0,1.0,0.0,131323.87313285665
2638,4,3,1959,0.0,0.0,1.0,377998.58815204125
2607,3,1,2016,0.0,0.0,1.0,276151.86851630313
2564,2,1,1950,0.0,0.0,1.0,342706.3257047539
1278,4,2,1954,0.0,0.0,1.0,176837.56527111033
2477,5,3,1975,1.0,0.0,0.0,225288.02351566555
2455,2,2,1970,0.0,0.0,1.0,277814.3075002761
2363,2,1,1952,0.0,1.0,0.0,193843.3376285068
2328,4,2,1995,1.0,0.0,0.0,256324.2314453304
2292,4,1,1983,0.0,1.0,0.0,244570.502490922
2259,2,3,1992,0.0,1.0,0.0,296720.69882926147
2506,2,2,1959,0.0,1.0,0.0,342984.0154762402
1021,4,2,1968,1.0,0.0,0.0,128303.78450595266
2452,3,2,1963,1.0,0.0,0.0,267729.8010590776
1990,5,1,1972,0.0,0.0,1.0,252428.06431035997
1397,2,2,2009,0.0,0.0,1.0,145410.19394536724
2286,2,1,2017,0.0,0.0,1.0,210517.5905134657
1183,3,1,2008,1.0,0.0,0.0,129989.28934884848
1435,5,1,1953,0.0,0.0,1.0,264587.39953196817
1528,5,3,1978,0.0,1.0,0.0,162955.0887478664
2958,5,2,2001,1.0,0.0,0.0,384149.8057243746
1521,3,1,1984,1.0,0.0,0.0,189282.00528429984
2719,2,1,1957,0.0,0.0,1.0,279086.6539671501
2878,4,3,1974,0.0,1.0,0.0,372483.6082234888
2412,3,2,2010,0.0,1.0,0.0,245287.7217404153
2479,3,1,1975,1.0,0.0,0.0,255021.1285573848
1177,4,1,1995,1.0,0.0,0.0,180576.23144554184
1200,5,2,1951,1.0,0.0,0.0,112562.6682703433
1152,2,2,1958,1.0,0.0,0.0,135372.54382557917
1780,2,1,2012,1.0,0.0,0.0,160096.2532188968
1873,2,3,1962,1.0,0.0,0.0,126406.20590072988
2497,2,2,1977,0.0,0.0,1.0,309652.92564779887
2800,5,3,1978,0.0,1.0,0.0,396217.9593796572
1820,5,1,1965,1.0,0.0,0.0,164440.36911033944
2242,3,3,2011,0.0,0.0,1.0,242392.89888273893
2191,4,2,1974,0.0,1.0,0.0,252500.3190369424
1986,3,1,2021,1.0,0.0,0.0,320415.6068724282
1488,2,1,1960,1.0,0.0,0.0,174971.24887339614
1596,4,1,1991,0.0,1.0,0.0,233253.07929202975
2179,5,2,2014,0.0,1.0,0.0,189254.26976947708
2037,4,1,1993,0.0,0.0,1.0,308408.40374797257
1895,5,2,2021,1.0,0.0,0.0,166049.15905023838
1032,3,3,1959,1.0,0.0,0.0,150693.6703168721
1932,5,1,2019,0.0,0.0,1.0,255017.5523460964
2096,2,1,1978,0.0,1.0,0.0,292126.7260180792
2754,3,2,1974,0.0,1.0,0.0,323226.9767717799
1042,3,1,1975,0.0,0.0,1.0,121281.99781235882
2457,5,2,1986,0.0,0.0,1.0,354740.2874190503
2125,4,1,1961,1.0,0.0,0.0,271646.30777477555
1112,4,1,1956,0.0,0.0,1.0,167424.79823292134
1574,4,1,2010,0.0,1.0,0.0,159749.97806749525
1818,5,2,1982,0.0,1.0,0.0,176848.15425179646
1358,2,1,1962,1.0,0.0,0.0,202430.45216339175
2307,2,1,1953,1.0,0.0,0.0,229984.9540731992
2027,3,1,2014,0.0,0.0,1.0,222306.23854115105
1588,4,2,1986,0.0,1.0,0.0,77815.86535865083
2928,2,2,1951,0.0,1.0,0.0,327664.05849796504
1661,5,3,1988,1.0,0.0,0.0,213690.45394241935
2244,4,3,1971,1.0,0.0,0.0,158533.52869991912
1863,2,3,2002,0.0,1.0,0.0,234534.67148756192
2551,3,2,1990,1.0,0.0,0.0,283661.4131597456
2530,4,3,2007,1.0,0.0,0.0,280679.83256554534
2155,3,2,1990,1.0,0.0,0.0,223214.9040205819
2681,5,2,2017,0.0,1.0,0.0,346236.34513921523
2212,4,1,1957,1.0,0.0,0.0,352096.72514941485
2884,5,3,1951,1.0,0.0,0.0,402989.8602685054
2401,5,2,1953,0.0,1.0,0.0,315389.15932263515
2706,2,2,2013,1.0,0.0,0.0,208392.6199955789
1084,5,1,2014,0.0,0.0,1.0,162984.5529673061
2468,5,2,1986,0.0,0.0,1.0,323091.97279381385
2407,5,1,1985,0.0,1.0,0.0,276340.44129100564
1740,4,1,2005,0.0,1.0,0.0,222714.15546498267
1656,2,3,1963,1.0,0.0,0.0,189173.5240778396
1134,3,2,2009,0.0,1.0,0.0,159063.20357045077
1707,5,1,1985,1.0,0.0,0.0,191478.53952658648
1167,2,2,2018,0.0,0.0,1.0,132707.13984573568
1357,2,3,1957,0.0,1.0,0.0,155229.5293445776
2725,5,1,1953,0.0,0.0,1.0,302396.1035233281
2415,3,2,1961,1.0,0.0,0.0,278629.5388599792
1164,3,3,1982,0.0,0.0,1.0,186502.3532087812
2935,2,3,1991,0.0,1.0,0.0,339007.6077182285
1141,5,1,1987,1.0,0.0,0.0,142946.6232448605
2096,2,3,1968,1.0,0.0,0.0,286022.2985119946
2612,4,1,1964,0.0,0.0,1.0,357814.7897822135
1357,4,1,1981,1.0,0.0,0.0,202068.3006619648
2821,5,2,1985,0.0,0.0,1.0,343338.9665552512
2422,3,1,1985,0.0,1.0,0.0,360911.48696486594
2308,5,3,1996,0.0,1.0,0.0,315507.2290743055
1471,4,2,2017,0.0,0.0,1.0,188576.44385874335
1288,4,2,1950,1.0,0.0,0.0,239699.20169703168
2863,3,1,1968,0.0,0.0,1.0,378242.89964844746
1071,4,3,1967,1.0,0.0,0.0,185927.71599743728
